
2021-02-02 16:17:01.676,-1.1,1.4,-9.43,1,6.9743589743589745,
2021-02-02 16:17:01.710,-1.09,1.37,-9.37,1,8.615384615384615,
2021-02-02 16:17:01.745,-1.11,1.35,-9.48,1,9.025641025641027,
2021-02-02 16:17:01.779,-1.08,1.4,-9.47,1,9.025641025641027,
2021-02-02 16:17:01.813,-1.15,1.38,-9.35,1,9.025641025641027,
2021-02-02 16:17:01.847,-1.09,1.38,-9.43,1,9.025641025641027,
2021-02-02 16:17:01.881,-1.07,1.37,-9.38,1,8.615384615384615,
2021-02-02 16:17:01.915,-1.12,1.43,-9.45,1,8.615384615384615,
2021-02-02 16:17:01.950,-1.07,1.39,-9.36,1,8.615384615384615,
2021-02-02 16:17:01.984,-1.03,1.37,-9.38,1,8.615384615384615,
2021-02-02 16:17:02.018,-1.11,1.37,-9.41,1,6.9743589743589745,
2021-02-02 16:17:02.052,-1.13,1.31,-9.4,1,6.9743589743589745,
2021-02-02 16:17:02.086,-1.09,1.36,-9.42,1,9.025641025641027,
2021-02-02 16:17:02.121,-1.07,1.37,-9.51,1,9.025641025641027,
2021-02-02 16:17:02.155,-1.08,1.36,-9.41,1,9.025641025641027,
2021-02-02 16:17:02.189,-1.13,1.36,-9.5,1,9.025641025641027,
2021-02-02 16:17:02.223,-1.12,1.4,-9.35,1,9.025641025641027,
2021-02-02 16:17:02.257,-1.03,1.4,-9.38,1,9.025641025641027,
2021-02-02 16:17:02.291,-1.05,1.42,-9.39,0,2.4615384615384617,
2021-02-02 16:17:02.326,-1.09,1.31,-9.41,0,2.4615384615384617,
2021-02-02 16:17:02.360,-1.08,1.34,-9.45,0,2.4615384615384617,
2021-02-02 16:17:02.394,-1.08,1.37,-9.38,0,2.4615384615384617,
2021-02-02 16:17:02.428,-1.07,1.31,-9.35,0,2.4615384615384617,
2021-02-02 16:17:02.462,-1.12,1.39,-9.45,0,2.4615384615384617,
2021-02-02 16:17:02.496,-1.11,1.35,-9.43,0,2.4615384615384617,
2021-02-02 16:17:02.531,-1.03,1.4,-9.35,0,2.4615384615384617,
2021-02-02 16:17:02.565,-1.09,1.37,-9.32,1,6.974358974358974,
2021-02-02 16:17:02.599,-1.13,1.34,-9.4,1,6.974358974358974,
2021-02-02 16:17:02.633,-1.09,1.37,-9.37,1,6.974358974358974,
2021-02-02 16:17:02.667,-1.05,1.38,-9.38,0,2.4615384615384617,
2021-02-02 16:17:02.702,-1.08,1.37,-9.4,0,2.4615384615384617,
2021-02-02 16:17:02.736,-1.09,1.37,-9.44,1,6.974358974358974,
2021-02-02 16:17:02.770,-1.08,1.38,-9.44,1,6.974358974358974,
2021-02-02 16:17:02.804,-1.09,1.38,-9.39,1,6.974358974358974,
2021-02-02 16:17:02.838,-1.08,1.36,-9.41,1,6.974358974358974,
2021-02-02 16:17:02.872,-1.12,1.35,-9.41,0,4.923076923076923,
2021-02-02 16:17:02.907,-1.08,1.35,-9.42,0,4.923076923076923,
2021-02-02 16:17:02.941,-1.08,1.38,-9.38,0,4.923076923076923,
2021-02-02 16:17:02.975,-1.09,1.35,-9.44,0,4.923076923076923,
2021-02-02 16:17:03.009,-1.09,1.39,-9.42,0,4.923076923076923,
2021-02-02 16:17:03.043,-1.06,1.38,-9.39,0,4.923076923076923,
2021-02-02 16:17:03.078,-1.08,1.37,-9.41,0,4.923076923076923,
2021-02-02 16:17:03.112,-1.07,1.36,-9.47,0,4.923076923076923,
2021-02-02 16:17:03.146,-1.08,1.37,-9.38,0,4.923076923076923,
2021-02-02 16:17:03.180,-1.06,1.36,-9.44,0,4.923076923076923,
2021-02-02 16:17:03.214,-1.08,1.36,-9.47,0,4.923076923076923,
2021-02-02 16:17:03.248,-1.08,1.36,-9.41,0,4.923076923076923,
2021-02-02 16:17:03.283,-1.1,1.34,-9.43,0,4.923076923076923,
2021-02-02 16:17:03.317,-1.1,1.38,-9.36,0,4.923076923076923,
2021-02-02 16:17:03.351,-1.04,1.37,-9.42,0,4.923076923076923,
2021-02-02 16:17:03.385,-1.05,1.35,-9.39,0,4.923076923076923,
2021-02-02 16:17:03.419,-1.06,1.37,-9.45,0,4.923076923076923,
2021-02-02 16:17:03.454,-1.08,1.33,-9.42,0,4.923076923076923,
2021-02-02 16:17:03.488,-1.04,1.37,-9.42,0,4.923076923076923,
2021-02-02 16:17:03.522,-1.11,1.37,-9.41,0,4.923076923076923,
2021-02-02 16:17:03.556,-1.07,1.39,-9.45,0,4.923076923076923,
2021-02-02 16:17:03.590,-1.07,1.37,-9.43,0,4.923076923076923,
2021-02-02 16:17:03.624,-1.1,1.34,-9.37,0,4.923076923076923,
2021-02-02 16:17:03.659,-1.07,1.35,-9.47,0,4.923076923076923,
2021-02-02 16:17:03.693,-1.0,1.37,-9.39,0,4.923076923076923,
2021-02-02 16:17:03.727,-1.08,1.34,-9.44,0,4.923076923076923,
2021-02-02 16:17:03.761,-1.1,1.37,-9.4,1,6.974358974358974,
2021-02-02 16:17:03.795,-1.05,1.37,-9.45,1,6.974358974358974,
2021-02-02 16:17:03.830,-1.08,1.37,-9.38,1,6.974358974358974,
2021-02-02 16:17:03.864,-1.08,1.35,-9.38,1,6.974358974358974,
2021-02-02 16:17:03.898,-1.05,1.32,-9.47,1,11.487179487179487,
2021-02-02 16:17:03.932,-1.08,1.34,-9.4,1,11.487179487179487,
2021-02-02 16:17:03.966,-1.09,1.36,-9.4,1,6.974358974358974,
2021-02-02 16:17:04.000,-1.06,1.35,-9.46,1,6.974358974358974,
2021-02-02 16:17:04.035,-1.1,1.38,-9.45,1,6.974358974358974,
2021-02-02 16:17:04.069,-1.08,1.34,-9.42,1,11.487179487179487,
2021-02-02 16:17:04.103,-1.09,1.42,-9.38,1,11.487179487179487,
2021-02-02 16:17:04.137,-1.06,1.39,-9.38,1,6.974358974358974,
2021-02-02 16:17:04.171,-1.1,1.37,-9.52,1,6.974358974358974,
2021-02-02 16:17:04.205,-1.08,1.37,-9.47,1,6.974358974358974,
2021-02-02 16:17:04.240,-1.06,1.34,-9.45,1,6.974358974358974,
2021-02-02 16:17:04.274,-1.04,1.36,-9.37,1,6.974358974358974,
2021-02-02 16:17:04.308,-1.08,1.32,-9.42,1,6.974358974358974,
2021-02-02 16:17:04.342,-1.06,1.33,-9.38,1,6.974358974358974,
2021-02-02 16:17:04.376,-1.07,1.35,-9.44,1,6.974358974358974,
2021-02-02 16:17:04.411,-1.09,1.36,-9.45,1,6.974358974358974,
2021-02-02 16:17:04.445,-1.05,1.39,-9.38,1,6.974358974358974,
2021-02-02 16:17:04.479,-1.06,1.33,-9.39,1,6.974358974358974,
2021-02-02 16:17:04.513,-1.08,1.36,-9.45,1,6.974358974358974,
2021-02-02 16:17:04.547,-1.03,1.35,-9.34,1,6.974358974358974,
2021-02-02 16:17:04.581,-1.09,1.38,-9.42,1,6.974358974358974,
2021-02-02 16:17:04.616,-1.04,1.32,-9.39,1,6.974358974358974,
2021-02-02 16:17:04.650,-1.03,1.37,-9.41,1,6.974358974358974,
2021-02-02 16:17:04.684,-1.08,1.37,-9.42,1,6.974358974358974,
2021-02-02 16:17:04.718,-1.06,1.36,-9.44,1,6.974358974358974,
2021-02-02 16:17:04.752,-1.03,1.37,-9.43,0,5.333333333333333,
2021-02-02 16:17:05.040,-1.03,1.38,-9.42,1,11.076923076923078,
2021-02-02 16:17:05.203,-1.08,1.35,-9.42,1,9.846153846153847,
2021-02-02 16:17:05.237,-1.06,1.34,-9.38,1,9.025641025641026,
2021-02-02 16:17:05.271,-1.03,1.33,-9.45,1,9.025641025641026,
2021-02-02 16:17:05.305,-1.09,1.35,-9.38,1,9.846153846153847,
2021-02-02 16:17:05.339,-1.06,1.35,-9.45,1,9.846153846153847,
2021-02-02 16:17:05.373,-1.06,1.37,-9.45,1,8.615384615384615,
2021-02-02 16:17:05.408,-1.09,1.39,-9.43,1,9.025641025641027,
2021-02-02 16:17:05.442,-1.03,1.39,-9.47,1,10.666666666666666,
2021-02-02 16:17:05.476,-1.07,1.37,-9.42,1,9.025641025641027,
2021-02-02 16:17:05.510,-1.02,1.34,-9.4,1,10.666666666666666,
2021-02-02 16:17:05.544,-1.06,1.33,-9.44,1,10.256410256410257,
2021-02-02 16:17:05.579,-1.06,1.36,-9.43,1,10.256410256410257,
2021-02-02 16:17:05.613,-1.03,1.32,-9.39,1,9.846153846153847,
2021-02-02 16:17:05.647,-1.05,1.33,-9.45,1,9.846153846153847,
2021-02-02 16:17:05.681,-1.07,1.34,-9.47,1,10.256410256410257,
2021-02-02 16:17:05.715,-1.03,1.36,-9.48,1,10.256410256410257,
2021-02-02 16:17:05.749,-1.06,1.41,-9.49,1,10.256410256410257,
2021-02-02 16:17:05.784,-1.03,1.31,-9.39,1,10.256410256410257,
2021-02-02 16:17:05.818,-1.03,1.33,-9.44,1,10.256410256410257,
2021-02-02 16:17:05.852,-1.06,1.37,-9.37,1,9.846153846153847,
2021-02-02 16:17:05.886,-1.04,1.35,-9.46,1,9.846153846153847,
2021-02-02 16:17:05.920,-0.81,1.07,-8.09,1,9.846153846153847,
2021-02-02 16:17:05.955,-1.52,1.83,-8.34,1,9.846153846153847,
2021-02-02 16:17:05.989,-1.22,1.11,-9.71,1,9.846153846153847,
2021-02-02 16:17:06.023,-0.75,1.08,-9.45,1,9.846153846153847,
2021-02-02 16:17:06.057,-1.11,1.71,-9.44,1,11.076923076923078,
2021-02-02 16:17:06.091,-0.92,1.18,-9.28,1,9.846153846153847,
2021-02-02 16:17:06.125,-1.11,1.28,-9.43,1,9.846153846153847,
2021-02-02 16:17:06.160,-1.18,1.67,-9.59,1,9.846153846153847,
2021-02-02 16:17:06.194,-0.81,1.19,-8.84,1,9.846153846153847,
2021-02-02 16:17:06.228,-1.27,1.59,-9.27,1,9.846153846153847,
